date,time,origin,destination,ridership
4/18/2026,4:00,Pasir Mas,Kuala Lipis,2
4/18/2026,4:00,Pasir Mas,Manek Urai,1
4/18/2026,4:00,Pasir Mas,Mentara Baru,2
4/18/2026,4:00,Tanah Merah,Gua Musang,15
4/18/2026,4:00,Tanah Merah,Jerek Baru,1
4/18/2026,4:00,Tanah Merah,Kampung Berkam,1
4/18/2026,4:00,Tanah Merah,Krai,2
4/18/2026,4:00,Tanah Merah,Manek Urai,2
4/18/2026,4:00,Tanah Merah,Sg Mengkuang Baru,1
4/18/2026,4:00,Tanah Merah,Sri Mahligai,2
4/18/2026,4:00,To Uban,Kuala Lipis,3
4/18/2026,4:00,To Uban,Sungai Sirian,8
4/18/2026,4:00,Wakaf Bharu,Dabong,13
4/18/2026,4:00,Wakaf Bharu,Gua Musang,6
4/18/2026,4:00,Wakaf Bharu,Krai,3
4/18/2026,4:00,Wakaf Bharu,Sri Mahligai,3
4/18/2026,5:00,Jerek Baru,Pasir Mas,1
4/18/2026,5:00,Jerek Baru,Tanah Merah,1
4/18/2026,5:00,Jerek Baru,Wakaf Bharu,1
4/18/2026,5:00,Krai,Dabong,1
4/18/2026,5:00,Manek Urai,Kuala Lipis,4
4/18/2026,5:00,Sri Jaya,Krai,1
4/18/2026,5:00,Sri Jaya,Pasir Mas,1
4/18/2026,5:00,Sri Mahligai,Krai,2
4/18/2026,5:00,Sungai Tasin,Pasir Mas,1
4/18/2026,5:00,Temangan,Jerek Baru,1
4/18/2026,6:00,Bukit Abu,Krai,5
4/18/2026,6:00,Bukit Abu,Wakaf Bharu,1
4/18/2026,6:00,Dabong,Pahi,1
4/18/2026,6:00,Dabong,Pasir Mas,1
4/18/2026,6:00,Dabong,Tanah Merah,9
4/18/2026,6:00,Dabong,Wakaf Bharu,2
4/18/2026,6:00,Gemas,Jerantut,3
4/18/2026,6:00,Gemas,Kuala Lipis,6
4/18/2026,6:00,Gemas,Mengkarak,1
4/18/2026,6:00,Gemas,Mentakab,2
4/18/2026,6:00,Kuala Gris,Krai,5
4/18/2026,6:00,Kuala Gris,Kuala Lipis,1
4/18/2026,6:00,Sg Mengkuang Baru,Kuala Lipis,1
4/18/2026,6:00,Tumpat,Dabong,1
4/18/2026,6:00,Tumpat,Gua Musang,1
4/18/2026,6:00,Wakaf Bharu,Bertam Baru,4
4/18/2026,6:00,Wakaf Bharu,Dabong,8
4/18/2026,6:00,Wakaf Bharu,Gua Musang,3
4/18/2026,6:00,Wakaf Bharu,Krai,3
4/18/2026,6:00,Wakaf Bharu,Tanah Merah,4
4/18/2026,7:00,Bahau,Kuala Lipis,1
4/18/2026,7:00,Kampung Baru Bukit Abu,Krai,2
4/18/2026,7:00,Kuala Lipis,Bahau,1
4/18/2026,7:00,Kuala Lipis,Gemas,1
4/18/2026,7:00,Kuala Lipis,Jerantut,3
4/18/2026,7:00,Kuala Lipis,Kuala Krau,1
4/18/2026,7:00,Kuala Lipis,Mentakab,18
4/18/2026,7:00,Manek Urai,Krai,14
4/18/2026,7:00,Manek Urai,Pasir Mas,5
4/18/2026,7:00,Manek Urai,Tanah Merah,4
4/18/2026,7:00,Manek Urai,Wakaf Bharu,3
4/18/2026,7:00,Pasir Mas,Dabong,21
4/18/2026,7:00,Pasir Mas,Gua Musang,2
4/18/2026,7:00,Pasir Mas,Kemubu,3
4/18/2026,7:00,Sg Mengkuang Baru,Krai,3
4/18/2026,7:00,Tanah Merah,Bertam Baru,1
4/18/2026,7:00,Tanah Merah,Dabong,55
4/18/2026,7:00,Tanah Merah,Gua Musang,7
4/18/2026,7:00,Ulu Temiang,Krai,2
4/18/2026,8:00,Bertam Baru,Gua Musang,2
4/18/2026,8:00,Bertam Baru,Merapoh,3
4/18/2026,8:00,Jerantut,Bahau,2
4/18/2026,8:00,Jerantut,Mentakab,3
4/18/2026,8:00,Jerek Baru,Kuala Lipis,1
4/18/2026,8:00,Jerek Baru,Sungai Temau,1
4/18/2026,8:00,KL Sentral,Batu Gajah,4
4/18/2026,8:00,KL Sentral,Bukit Mertajam,3
4/18/2026,8:00,KL Sentral,Butterworth,17
4/18/2026,8:00,KL Sentral,Ipoh,47
4/18/2026,8:00,KL Sentral,Kampar,5
4/18/2026,8:00,KL Sentral,Kuala Kangsar,3
4/18/2026,8:00,KL Sentral,Taiping,5
4/18/2026,8:00,Kemayan,Jerantut,1
4/18/2026,8:00,Kemayan,Kuala Lipis,4
4/18/2026,8:00,Krai,Dabong,27
4/18/2026,8:00,Krai,Kuala Gris,4
4/18/2026,8:00,Krai,Manek Urai,1
4/18/2026,8:00,Krai,Pasir Mas,1
4/18/2026,8:00,Krai,To Uban,1
4/18/2026,8:00,Krai,Tumpat,17
4/18/2026,8:00,Krai,Wakaf Bharu,4
4/18/2026,8:00,Kuala Krau,Bahau,5
4/18/2026,8:00,Kuala Krau,Mentakab,7
4/18/2026,8:00,Manek Urai,Gua Musang,2
4/18/2026,8:00,Mengkarak,Krambit,2
4/18/2026,8:00,Mentakab,Bahau,6
4/18/2026,8:00,Sungai Buloh,Batu Gajah,4
4/18/2026,8:00,Sungai Buloh,Bukit Mertajam,2
4/18/2026,8:00,Sungai Buloh,Butterworth,1
4/18/2026,8:00,Sungai Buloh,Ipoh,2
4/18/2026,8:00,Temangan,Tanah Merah,8
4/18/2026,8:00,Temangan,Tumpat,3
4/18/2026,8:00,Temangan,Wakaf Bharu,4
4/18/2026,8:00,Triang,Kuala Lipis,16
4/18/2026,9:00,Bukit Panau,Pasir Mas,4
4/18/2026,9:00,Bukit Panau,Wakaf Bharu,2
4/18/2026,9:00,Gua Musang,Kuala Lipis,16
4/18/2026,9:00,Kuala Krau,Kuala Lipis,2
4/18/2026,9:00,Limau Kasturi,Chegar Perah,1
4/18/2026,9:00,Limau Kasturi,Kuala Lipis,1
4/18/2026,9:00,Mentakab,Jerantut,5
4/18/2026,9:00,Mentakab,Kuala Lipis,19
4/18/2026,9:00,Tanah Merah,Bunut Susu,1
4/18/2026,9:00,Tanah Merah,Pasir Mas,2
4/18/2026,9:00,Tanah Merah,Tumpat,9
4/18/2026,9:00,Tanah Merah,Wakaf Bharu,6
4/18/2026,9:00,Tanjong Malim,Batu Gajah,2
4/18/2026,9:00,Tanjong Malim,Bukit Mertajam,1
4/18/2026,9:00,Tanjong Malim,Butterworth,2
4/18/2026,9:00,Tanjong Malim,Ipoh,7
4/18/2026,9:00,To Uban,Wakaf Bharu,2
4/18/2026,9:00,Tumpat,Dabong,11
4/18/2026,9:00,Tumpat,Krai,4
4/18/2026,9:00,Tumpat,Pasir Mas,1
4/18/2026,9:00,Tumpat,Tanah Merah,5
4/18/2026,10:00,Bukit Panau,Krai,1
4/18/2026,10:00,Bunut Susu,Krai,4
4/18/2026,10:00,Bunut Susu,Sg Mengkuang Baru,4
4/18/2026,10:00,Dabong,Gua Musang,2
4/18/2026,10:00,Gemas,Bahau,1
4/18/2026,10:00,Gemas,Jerantut,3
4/18/2026,10:00,Gemas,Kuala Lipis,2
4/18/2026,10:00,Gemas,Mengkarak,1
4/18/2026,10:00,Gemas,Mentakab,2
4/18/2026,10:00,Gemas,Triang,2
4/18/2026,10:00,Jerantut,Kuala Lipis,12
4/18/2026,10:00,Kemubu,Gua Musang,5
4/18/2026,10:00,Mentara Baru,Kuala Lipis,2
4/18/2026,10:00,Merapoh,Kuala Lipis,2
4/18/2026,10:00,Pasir Mas,Krai,14
4/18/2026,10:00,Pasir Mas,Manek Urai,5
4/18/2026,10:00,Pasir Mas,Pahi,18
4/18/2026,10:00,Pasir Mas,Tanah Merah,20
4/18/2026,10:00,Pasir Mas,Temangan,4
4/18/2026,10:00,Pasir Mas,Ulu Temiang,2
4/18/2026,10:00,Sungai Temau,Kuala Lipis,1
4/18/2026,10:00,Tanah Merah,Dabong,18
4/18/2026,10:00,Tanah Merah,Krai,1
4/18/2026,10:00,Tanah Merah,Manek Urai,1
4/18/2026,10:00,Tanah Merah,Temangan,6
4/18/2026,10:00,To Uban,Krai,1
4/18/2026,10:00,Triang,Bahau,4
4/18/2026,10:00,Wakaf Bharu,Dabong,9
4/18/2026,10:00,Wakaf Bharu,Krai,22
4/18/2026,10:00,Wakaf Bharu,Manek Urai,6
4/18/2026,10:00,Wakaf Bharu,Sg Mengkuang Baru,1
4/18/2026,10:00,Wakaf Bharu,Tanah Merah,10
4/18/2026,10:00,Wakaf Bharu,Temangan,3
4/18/2026,11:00,Bahau,Jerantut,2
4/18/2026,11:00,Bahau,Kuala Lipis,12
4/18/2026,11:00,Bahau,Mentakab,2
4/18/2026,11:00,Batu Gajah,Bukit Mertajam,1
4/18/2026,11:00,Batu Gajah,Butterworth,3
4/18/2026,11:00,Kampar,Bukit Mertajam,1
4/18/2026,11:00,Krai,Bukit Abu,1
4/18/2026,11:00,Krai,Dabong,3
4/18/2026,11:00,Krai,Kuala Gris,2
4/18/2026,11:00,Krai,Manek Urai,3
4/18/2026,11:00,Krai,Ulu Temiang,3
4/18/2026,11:00,Padang Tungku,Kuala Lipis,8
4/18/2026,12:00,Ipoh,Bukit Mertajam,6
4/18/2026,12:00,Ipoh,Butterworth,8
4/18/2026,12:00,Kemayan,Mentakab,1
4/18/2026,12:00,Kemayan,Triang,1
4/18/2026,12:00,Krambit,Jerantut,1
4/18/2026,12:00,Kuala Lipis,Gemas,4
4/18/2026,12:00,Kuala Lipis,Jerantut,6
4/18/2026,12:00,Kuala Lipis,Kemayan,4
4/18/2026,12:00,Kuala Lipis,Kuala Krau,8
4/18/2026,12:00,Kuala Lipis,Mentakab,16
4/18/2026,12:00,Kuala Lipis,Triang,13
4/18/2026,12:00,Mengkarak,Mentakab,2
4/18/2026,12:00,Triang,Kuala Lipis,13
4/18/2026,12:00,Triang,Mengkarak,1
4/18/2026,12:00,Triang,Mentakab,1
4/18/2026,13:00,Jenderak,Bahau,3
4/18/2026,13:00,Jenderak,Gemas,3
4/18/2026,13:00,Jenderak,Mentakab,1
4/18/2026,13:00,Jerantut,Gemas,4
4/18/2026,13:00,Jerantut,Mentakab,6
4/18/2026,13:00,Kuala Krau,Kuala Lipis,4
4/18/2026,13:00,Kuala Krau,Mentakab,8
4/18/2026,13:00,Mentakab,Jerantut,2
4/18/2026,13:00,Mentakab,Kuala Lipis,11
4/18/2026,13:00,Taiping,Bukit Mertajam,1
4/18/2026,14:00,Dabong,Krai,12
4/18/2026,14:00,Dabong,Pasir Mas,27
4/18/2026,14:00,Dabong,Sungai Nal,2
4/18/2026,14:00,Dabong,Tanah Merah,11
4/18/2026,14:00,Dabong,To Uban,2
4/18/2026,14:00,Dabong,Tumpat,1
4/18/2026,14:00,Dabong,Wakaf Bharu,4
4/18/2026,14:00,Gua Musang,Bertam Baru,2
4/18/2026,14:00,Gua Musang,Kemubu,5
4/18/2026,14:00,Gua Musang,Krai,8
4/18/2026,14:00,Gua Musang,Manek Urai,2
4/18/2026,14:00,Gua Musang,Pasir Mas,3
4/18/2026,14:00,Gua Musang,Tanah Merah,19
4/18/2026,14:00,Gua Musang,Wakaf Bharu,8
4/18/2026,14:00,Jenderak,Kuala Lipis,1
4/18/2026,14:00,Jerantut,Kuala Lipis,15
4/18/2026,14:00,Mela,Kuala Lipis,5
4/18/2026,14:00,Mentakab,Bahau,2
4/18/2026,14:00,Mentakab,Gemas,5
4/18/2026,14:00,Mentakab,Mengkarak,1
4/18/2026,14:00,Mentakab,Triang,2
4/18/2026,15:00,Bahau,Jerantut,11
4/18/2026,15:00,Bahau,Kuala Krau,2
4/18/2026,15:00,Bahau,Mentakab,8
4/18/2026,15:00,Bertam Baru,Krai,2
4/18/2026,15:00,Bertam Baru,Manek Urai,2
4/18/2026,15:00,Bertam Baru,Pasir Mas,1
4/18/2026,15:00,Bertam Baru,Tumpat,1
4/18/2026,15:00,Bertam Baru,Wakaf Bharu,8
4/18/2026,15:00,Bukit Abu,Krai,2
4/18/2026,15:00,Bukit Abu,Wakaf Bharu,2
4/18/2026,15:00,Bukit Betong,Merapoh,1
4/18/2026,15:00,Bukit Betong,Pasir Mas,2
4/18/2026,15:00,Gemas,Bahau,1
4/18/2026,15:00,Gemas,Kemayan,2
4/18/2026,15:00,Gemas,Kuala Lipis,1
4/18/2026,15:00,Gemas,Mentakab,2
4/18/2026,15:00,Gemas,Triang,1
4/18/2026,15:00,Kampung Baru Bukit Abu,Wakaf Bharu,1
4/18/2026,15:00,Kuala Gris,Krai,2
4/18/2026,15:00,Kuala Gris,Manek Urai,1
4/18/2026,15:00,Kuala Gris,Wakaf Bharu,2
4/18/2026,15:00,Kuala Lipis,Bukit Betong,4
4/18/2026,15:00,Kuala Lipis,Chegar Perah,10
4/18/2026,15:00,Kuala Lipis,Dabong,2
4/18/2026,15:00,Kuala Lipis,Gua Musang,21
4/18/2026,15:00,Kuala Lipis,Krai,2
4/18/2026,15:00,Kuala Lipis,Mentara Baru,5
4/18/2026,15:00,Kuala Lipis,Merapoh,5
4/18/2026,15:00,Kuala Lipis,Padang Tungku,10
4/18/2026,15:00,Kuala Lipis,Pasir Mas,5
4/18/2026,15:00,Kuala Lipis,Sungai Temau,15
4/18/2026,15:00,Kuala Lipis,Tanah Merah,4
4/18/2026,15:00,Kuala Lipis,Teluk Gunung,2
4/18/2026,15:00,Kuala Lipis,Wakaf Bharu,1
4/18/2026,15:00,Padang Tungku,Pasir Mas,3
4/18/2026,15:00,Triang,Bahau,2
4/18/2026,15:00,Triang,Gemas,1
4/18/2026,15:00,Ulu Temiang,Krai,3
4/18/2026,15:00,Ulu Temiang,Pasir Mas,1
4/18/2026,16:00,Bunut Susu,Gua Musang,1
4/18/2026,16:00,Bunut Susu,Jerek Baru,2
4/18/2026,16:00,Bunut Susu,Krai,3
4/18/2026,16:00,Bunut Susu,Manek Urai,1
4/18/2026,16:00,Bunut Susu,Sungai Tasin,1
4/18/2026,16:00,Bunut Susu,Temangan,1
4/18/2026,16:00,Chegar Perah,Gua Musang,1
4/18/2026,16:00,Chicha Tinggi,Bertam Baru,2
4/18/2026,16:00,Chicha Tinggi,Bukit Abu,3
4/18/2026,16:00,Chicha Tinggi,Dabong,1
4/18/2026,16:00,Chicha Tinggi,Gua Musang,9
4/18/2026,16:00,Chicha Tinggi,Kampung Baru Bukit Abu,2
4/18/2026,16:00,Chicha Tinggi,Krai,20
4/18/2026,16:00,Chicha Tinggi,Kuala Gris,1
4/18/2026,16:00,Chicha Tinggi,Manek Urai,5
4/18/2026,16:00,Chicha Tinggi,Sri Jaya,1
4/18/2026,16:00,Chicha Tinggi,Tanah Merah,3
4/18/2026,16:00,Chicha Tinggi,Ulu Temiang,1
4/18/2026,16:00,Dabong,Krai,18
4/18/2026,16:00,Dabong,Pasir Mas,22
4/18/2026,16:00,Dabong,Tanah Merah,15
4/18/2026,16:00,Dabong,Tumpat,2
4/18/2026,16:00,Dabong,Wakaf Bharu,58
4/18/2026,16:00,Kampung Kok Pasir,Dabong,1
4/18/2026,16:00,Kampung Kok Pasir,Krai,8
4/18/2026,16:00,Kampung Kok Pasir,Tanah Merah,1
4/18/2026,16:00,Krai,Pasir Mas,20
4/18/2026,16:00,Krai,Sungai Keladi,2
4/18/2026,16:00,Krai,Tanah Merah,1
4/18/2026,16:00,Krai,Temangan,1
4/18/2026,16:00,Krai,Tumpat,1
4/18/2026,16:00,Krai,Wakaf Bharu,6
4/18/2026,16:00,Krambit,Jerantut,4
4/18/2026,16:00,Krambit,Mentakab,2
4/18/2026,16:00,Kuala Lipis,Gemas,2
4/18/2026,16:00,Kuala Lipis,Jerantut,19
4/18/2026,16:00,Kuala Lipis,Kuala Krau,5
4/18/2026,16:00,Kuala Lipis,Mela,5
4/18/2026,16:00,Kuala Lipis,Mentakab,16
4/18/2026,16:00,Kuala Lipis,Triang,16
4/18/2026,16:00,Manek Urai,Krai,1
4/18/2026,16:00,Manek Urai,Pasir Mas,1
4/18/2026,16:00,Manek Urai,Tanah Merah,3
4/18/2026,16:00,Manek Urai,Wakaf Bharu,9
4/18/2026,16:00,Merapoh,Bertam Baru,3
4/18/2026,16:00,Merapoh,Pasir Mas,21
4/18/2026,16:00,Merapoh,Tumpat,1
4/18/2026,16:00,Merapoh,Wakaf Bharu,1
4/18/2026,16:00,Pahi,Pasir Mas,18
4/18/2026,16:00,Pahi,Tanah Merah,2
4/18/2026,16:00,Pasir Mas,Dabong,1
4/18/2026,16:00,Pasir Mas,Gua Musang,3
4/18/2026,16:00,Pasir Mas,Kemubu,2
4/18/2026,16:00,Pasir Mas,Krai,7
4/18/2026,16:00,Pasir Mas,Manek Urai,1
4/18/2026,16:00,Pasir Mas,Tanah Merah,11
4/18/2026,16:00,Sg Mengkuang Baru,Wakaf Bharu,1
4/18/2026,16:00,Sungai Temau,Gua Musang,5
4/18/2026,16:00,Teluk Gunung,Pasir Mas,2
4/18/2026,16:00,Tumpat,Dabong,1
4/18/2026,16:00,Tumpat,Gua Musang,27
4/18/2026,16:00,Tumpat,Krai,16
4/18/2026,16:00,Tumpat,Manek Urai,5
4/18/2026,16:00,Tumpat,Tanah Merah,8
4/18/2026,16:00,Tumpat,Temangan,3
4/18/2026,16:00,Wakaf Bharu,Bertam Baru,5
4/18/2026,16:00,Wakaf Bharu,Bukit Panau,2
4/18/2026,16:00,Wakaf Bharu,Dabong,18
4/18/2026,16:00,Wakaf Bharu,Gua Musang,10
4/18/2026,16:00,Wakaf Bharu,Jerek Baru,4
4/18/2026,16:00,Wakaf Bharu,Krai,39
4/18/2026,16:00,Wakaf Bharu,Manek Urai,4
4/18/2026,16:00,Wakaf Bharu,Pasir Mas,1
4/18/2026,16:00,Wakaf Bharu,Sg Mengkuang Baru,2
4/18/2026,16:00,Wakaf Bharu,Sungai Nal,1
4/18/2026,16:00,Wakaf Bharu,Tanah Merah,8
4/18/2026,16:00,Wakaf Bharu,Ulu Temiang,4
4/18/2026,17:00,Bukit Panau,Krai,1
4/18/2026,17:00,Bukit Panau,Limau Kasturi,1
4/18/2026,17:00,Gua Musang,Bertam Baru,1
4/18/2026,17:00,Gua Musang,Jerek Baru,2
4/18/2026,17:00,Gua Musang,Krai,2
4/18/2026,17:00,Gua Musang,Limau Kasturi,7
4/18/2026,17:00,Gua Musang,Pasir Mas,6
4/18/2026,17:00,Gua Musang,Tanah Merah,7
4/18/2026,17:00,Gua Musang,To Uban,3
4/18/2026,17:00,Gua Musang,Tumpat,1
4/18/2026,17:00,Gua Musang,Wakaf Bharu,1
4/18/2026,17:00,Jenderak,Kuala Krau,1
4/18/2026,17:00,Jerantut,Bahau,1
4/18/2026,17:00,Jerantut,Triang,3
4/18/2026,17:00,Kampung Sirian,To Uban,8
4/18/2026,17:00,Kemayan,Kuala Lipis,1
4/18/2026,17:00,Kemayan,Mentakab,1
4/18/2026,17:00,Krai,Bukit Abu,3
4/18/2026,17:00,Krai,Dabong,1
4/18/2026,17:00,Krai,Gua Musang,3
4/18/2026,17:00,Krai,Jerek Baru,2
4/18/2026,17:00,Krai,Kuala Gris,3
4/18/2026,17:00,Krai,Manek Urai,5
4/18/2026,17:00,Krai,Sg Mengkuang Baru,1
4/18/2026,17:00,Krai,Sungai Tasin,1
4/18/2026,17:00,Kuala Krau,Bahau,1
4/18/2026,17:00,Kuala Krau,Kemayan,1
4/18/2026,17:00,Kuala Krau,Mentakab,2
4/18/2026,17:00,Manek Urai,Pasir Mas,4
4/18/2026,17:00,Manek Urai,Wakaf Bharu,2
4/18/2026,17:00,Mela,Jerantut,8
4/18/2026,17:00,Pan Malayan,Wakaf Bharu,7
4/18/2026,17:00,Pasir Mas,Tumpat,1
4/18/2026,17:00,Sungai Keladi,Krai,1
4/18/2026,17:00,Sungai Keladi,Manek Urai,1
4/18/2026,17:00,Tanah Merah,Dabong,11
4/18/2026,17:00,Tanah Merah,Gua Musang,9
4/18/2026,17:00,Tanah Merah,Jerek Baru,2
4/18/2026,17:00,Tanah Merah,Krai,3
4/18/2026,17:00,Tanah Merah,Limau Kasturi,1
4/18/2026,17:00,Tanah Merah,Manek Urai,1
4/18/2026,17:00,Tanah Merah,Pasir Mas,8
4/18/2026,17:00,Tanah Merah,Wakaf Bharu,17
4/18/2026,17:00,Temangan,Dabong,7
4/18/2026,17:00,Temangan,Krai,3
4/18/2026,17:00,Temangan,Manek Urai,1
4/18/2026,17:00,Temangan,To Uban,1
4/18/2026,17:00,Temangan,Wakaf Bharu,4
4/18/2026,17:00,To Uban,Dabong,1
4/18/2026,17:00,To Uban,Krai,3
4/18/2026,17:00,Triang,Jerantut,1
4/18/2026,17:00,Triang,Kuala Lipis,2
4/18/2026,17:00,Triang,Mentakab,1
4/18/2026,18:00,Bertam,To Uban,2
4/18/2026,18:00,Bertam,Wakaf Bharu,2
4/18/2026,18:00,Bertam Baru,Krai,3
4/18/2026,18:00,Jerek Baru,Pasir Mas,3
4/18/2026,18:00,Jerek Baru,To Uban,1
4/18/2026,18:00,Jerek Baru,Tumpat,3
4/18/2026,18:00,Jerek Baru,Wakaf Bharu,7
4/18/2026,18:00,Krai,Pasir Mas,1
4/18/2026,18:00,Krai,Tanah Merah,2
4/18/2026,18:00,Krai,Tumpat,11
4/18/2026,18:00,Krai,Wakaf Bharu,11
4/18/2026,18:00,Kuala Krau,Jenderak,1
4/18/2026,18:00,Kuala Krau,Kuala Lipis,1
4/18/2026,18:00,Limau Kasturi,Tanah Merah,1
4/18/2026,18:00,Manek Urai,Gua Musang,10
4/18/2026,18:00,Mengkarak,Triang,1
4/18/2026,18:00,Mentakab,Jenderak,1
4/18/2026,18:00,Mentakab,Jerantut,6
4/18/2026,18:00,Mentakab,Kuala Krau,14
4/18/2026,18:00,Mentakab,Kuala Lipis,6
4/18/2026,18:00,Mentakab,Mela,1
4/18/2026,18:00,Mentakab,Triang,1
4/18/2026,18:00,Pahi,Gua Musang,1
4/18/2026,18:00,Pahi,Kuala Gris,1
4/18/2026,18:00,Tanah Merah,Tumpat,1
4/18/2026,18:00,Tanah Merah,Wakaf Bharu,4
4/18/2026,18:00,Temangan,Wakaf Bharu,1
4/18/2026,18:00,Wakaf Bharu,Tumpat,1
4/18/2026,19:00,Bukit Abu,Krai,2
4/18/2026,19:00,Dabong,Krai,7
4/18/2026,19:00,Dabong,Pasir Mas,10
4/18/2026,19:00,Dabong,Tanah Merah,11
4/18/2026,19:00,Dabong,Tumpat,13
4/18/2026,19:00,Dabong,Wakaf Bharu,5
4/18/2026,19:00,Jerantut,Krambit,5
4/18/2026,19:00,Jerantut,Kuala Lipis,2
4/18/2026,19:00,Jerantut,Mela,1
4/18/2026,19:00,Kemayan,Gemas,1
4/18/2026,19:00,Kuala Gris,Tumpat,2
4/18/2026,19:00,Pasir Mas,Bahau,10
4/18/2026,19:00,Pasir Mas,Gemas,7
4/18/2026,19:00,Pasir Mas,Gua Musang,11
4/18/2026,19:00,Pasir Mas,Jerantut,5
4/18/2026,19:00,Pasir Mas,Kempas Baru,19
4/18/2026,19:00,Pasir Mas,Kluang,2
4/18/2026,19:00,Pasir Mas,Krai,3
4/18/2026,19:00,Pasir Mas,Kuala Lipis,6
4/18/2026,19:00,Pasir Mas,Kulai,4
4/18/2026,19:00,Pasir Mas,Mentakab,7
4/18/2026,19:00,Pasir Mas,Merapoh,6
4/18/2026,19:00,Pasir Mas,Segamat,2
4/18/2026,19:00,Pasir Mas,Triang,2
4/18/2026,19:00,Sri Mahligai,Wakaf Bharu,1
4/18/2026,19:00,Triang,Kemayan,1
4/18/2026,19:00,Tumpat,Gemas,2
4/18/2026,19:00,Tumpat,Gua Musang,2
4/18/2026,19:00,Tumpat,JB Sentral,1
4/18/2026,19:00,Tumpat,Kempas Baru,1
4/18/2026,19:00,Tumpat,Kluang,2
4/18/2026,19:00,Tumpat,Krai,2
4/18/2026,19:00,Tumpat,Kuala Krau,1
4/18/2026,19:00,Tumpat,Kulai,1
4/18/2026,19:00,Tumpat,Tanah Merah,4
4/18/2026,19:00,Wakaf Bharu,Bahau,13
4/18/2026,19:00,Wakaf Bharu,Gemas,4
4/18/2026,19:00,Wakaf Bharu,Gua Musang,7
4/18/2026,19:00,Wakaf Bharu,JB Sentral,2
4/18/2026,19:00,Wakaf Bharu,Jerantut,8
4/18/2026,19:00,Wakaf Bharu,Kempas Baru,2
4/18/2026,19:00,Wakaf Bharu,Kluang,1
4/18/2026,19:00,Wakaf Bharu,Krai,9
4/18/2026,19:00,Wakaf Bharu,Kuala Lipis,3
4/18/2026,19:00,Wakaf Bharu,Kulai,1
4/18/2026,19:00,Wakaf Bharu,Mentakab,1
4/18/2026,19:00,Wakaf Bharu,Segamat,8
4/18/2026,19:00,Wakaf Bharu,Tanah Merah,1
4/18/2026,20:00,Dabong,Gua Musang,1
4/18/2026,20:00,Manek Urai,Wakaf Bharu,3
4/18/2026,20:00,Tanah Merah,Bahau,5
4/18/2026,20:00,Tanah Merah,Gemas,1
4/18/2026,20:00,Tanah Merah,Gua Musang,1
4/18/2026,20:00,Tanah Merah,JB Sentral,2
4/18/2026,20:00,Tanah Merah,Jerantut,5
4/18/2026,20:00,Tanah Merah,Kempas Baru,6
4/18/2026,20:00,Tanah Merah,Kluang,2
4/18/2026,20:00,Tanah Merah,Krai,2
4/18/2026,20:00,Tanah Merah,Kuala Krau,2
4/18/2026,20:00,Tanah Merah,Kuala Lipis,1
4/18/2026,20:00,Tanah Merah,Kulai,1
4/18/2026,20:00,Tanah Merah,Segamat,4
4/18/2026,21:00,Bertam Baru,Gua Musang,2
4/18/2026,21:00,JB Sentral,Bahau,5
4/18/2026,21:00,JB Sentral,Gemas,2
4/18/2026,21:00,JB Sentral,Gua Musang,6
4/18/2026,21:00,JB Sentral,Jerantut,3
4/18/2026,21:00,JB Sentral,Kemayan,5
4/18/2026,21:00,JB Sentral,Kempas Baru,1
4/18/2026,21:00,JB Sentral,Kluang,71
4/18/2026,21:00,JB Sentral,Krai,1
4/18/2026,21:00,JB Sentral,Kuala Lipis,2
4/18/2026,21:00,JB Sentral,Kulai,6
4/18/2026,21:00,JB Sentral,Mentakab,4
4/18/2026,21:00,JB Sentral,Pasir Mas,3
4/18/2026,21:00,JB Sentral,Segamat,16
4/18/2026,21:00,JB Sentral,Tanah Merah,2
4/18/2026,21:00,JB Sentral,Triang,5
4/18/2026,21:00,JB Sentral,Tumpat,3
4/18/2026,21:00,JB Sentral,Wakaf Bharu,3
4/18/2026,21:00,Kempas Baru,Bahau,5
4/18/2026,21:00,Kempas Baru,Dabong,36
4/18/2026,21:00,Kempas Baru,Gemas,1
4/18/2026,21:00,Kempas Baru,Gua Musang,3
4/18/2026,21:00,Kempas Baru,Jerantut,2
4/18/2026,21:00,Kempas Baru,Kluang,12
4/18/2026,21:00,Kempas Baru,Krai,4
4/18/2026,21:00,Kempas Baru,Kuala Krau,1
4/18/2026,21:00,Kempas Baru,Kuala Lipis,1
4/18/2026,21:00,Kempas Baru,Kulai,4
4/18/2026,21:00,Kempas Baru,Pasir Mas,20
4/18/2026,21:00,Kempas Baru,Segamat,16
4/18/2026,21:00,Kempas Baru,Tanah Merah,9
4/18/2026,21:00,Kempas Baru,Tumpat,9
4/18/2026,21:00,Kempas Baru,Wakaf Bharu,10
4/18/2026,21:00,Krai,JB Sentral,1
4/18/2026,21:00,Krai,Kempas Baru,1
4/18/2026,21:00,Krai,Kulai,1
4/18/2026,21:00,Krai,Pasir Mas,1
4/18/2026,21:00,Krai,Segamat,2
4/18/2026,21:00,Krai,Tanah Merah,1
4/18/2026,21:00,Krai,Wakaf Bharu,12
4/18/2026,21:00,Kulai,Bahau,1
4/18/2026,21:00,Kulai,Dabong,2
4/18/2026,21:00,Kulai,Gua Musang,2
4/18/2026,21:00,Kulai,Kluang,8
4/18/2026,21:00,Kulai,Krai,4
4/18/2026,21:00,Kulai,Krambit,2
